"J_shopt","J_shopt href","mode-tc","city","tel","time"
"玖十肆·地中海创意菜","https://www.dianping.com/shop/G4AikcG0pEwU1ycH","麦子店街道公园路6号蓝色港湾北区F1层M133（西西弗书店旁）","[北京]","15010457516","2025-02-25 21:00"
"面之游·拉面","https://www.dianping.com/shop/G9mgwhCanBrmUPVx","西兴隆街98-102号","[北京]","13051152787","2025-02-25 20:59"
"清真·白钻美食ئاق ئالماس تائاملىرى","https://www.dianping.com/shop/k5yPYqi6ATBuMVPz","吕营大街","[北京]","18910278119","2025-02-25 20:59"
"关中手擀面","https://www.dianping.com/shop/Ha8tGWpkoOED4DPl","安宁庄前街71号清河三街72号19号1层211","[北京]","15802223227","2025-02-24 23:15"
"马越油泼面","https://www.dianping.com/shop/k5IIS45qStkNxIDO","中关村智诚科创大厦1层118号（汕头八合里海记牛肉店北门对面、生鲜超市入口）","[北京]","13611160057","2025-02-24 23:14"
"天宫院小吃·专业包子炒肝儿","https://www.dianping.com/shop/G5FkAd1zWDhSVHNh","清河街道宁庄前街27号","[北京]","15726625697","2025-02-21 13:28"
"HerbenCow花斑牛冷萃酸奶","https://www.dianping.com/shop/k3JgGNQ2cbTQCyx2","法华寺街136号天雅珠宝城1-4层101、4C-52号（近东门西南角直梯、喜鹊摄影左侧）","[北京]","17200393282","2025-02-20 20:37"
"曼卡甜甜·酸奶碗·手作芋泥","https://www.dianping.com/shop/GaGVG30KXk2AraMh","景华北街东大桥路8号院2号楼4层1405","[北京]","19220223284","2025-02-20 20:36"
"太婆天府山珍酒楼","https://www.dianping.com/shop/H6KIex31AuHPIlJf","慧忠北路231号","[北京]","64969836","2025-02-20 19:57"
"三0四蛋糕坊","https://www.dianping.com/shop/H1A7ba8qLi72Al5V","阜成路22-7号昌隆商城内","[北京]","13020083877","2025-02-20 19:56"
"東發道茶冰廰","https://www.dianping.com/shop/GaNXYpKDjSLdPdMT","上地十街辉煌国际B1层（潇湘阁对面）","[北京]","13263351035","2025-02-20 19:56"
"苗乡楼贵州味道","https://www.dianping.com/shop/kadScLdB0MMbpzTI","远大路1号世纪金源购物中心5F19号(E15号电梯对面)E27直达","[北京]","88872994","2025-02-20 19:56"
"王老六铁锅炖鱼","https://www.dianping.com/shop/k3AgOB2TnVH22Sda","中关村南三街保福寺75号楼（中关村体育文化中心对面）","[北京]","18500433897","2025-02-20 19:55"
"王老六铁锅炖鱼","https://www.dianping.com/shop/H4LcmIaMFKYDNzI0","安宁庄后街15号","[北京]","13260064488","2025-02-20 19:55"
"梧桐欣雨金渔川菜万州烤鱼","https://www.dianping.com/shop/GaOBYJEhH0P7YNjS","北三环西路蓟门里小区南8楼东侧（近首都体育学院）","[北京]","62019780","2025-02-20 19:54"
"广淼老铺","https://www.dianping.com/shop/k1kVuoBwExDU1vEG","中关村大街黄庄小区北门","[北京]","17611507150","2025-02-20 19:54"
"浅锅日式和牛火锅自助·寿喜烧","https://www.dianping.com/shop/k3f9ZEBevJsMX1Mf","北辰西路POLPAS北辰荟三层","[北京]","18707619565","2025-02-20 19:53"
"北街披萨","https://www.dianping.com/shop/G5b1W9wRqTpOkLoR","亭子庄村北街披萨","[北京]","13511023804","2025-02-20 15:37"
"LICHEN苔藓·西餐厅","https://www.dianping.com/shop/k1fpu8RexMVWaDxJ","金宝街84号一幢一层103号内（金宝汇2期迈凯伦旁边）","[北京]","15910540280","2025-02-20 15:03"
"东升灌浆包","https://www.dianping.com/shop/G6X67pXhsUStg8YD","广渠路36号首城国际c区一层118","[北京]","68721972","2025-02-20 15:01"
"后院·蒲岐海鲜","https://www.dianping.com/shop/k6v8pORIgxfUWr1W","大红门路丹陛华东广场","[北京]","15601361166","2025-02-20 14:27"
"鑫粤福顺德干蒸店","https://www.dianping.com/shop/G8VH1LZIEuLbMgMS","光华北一街富力城B区底商8-7号","[北京]","15501023988","2025-02-20 11:16"
"金三烤肉","https://www.dianping.com/shop/k2LMFRISdymGymEx","书院门和乐巷95号","[西安]","18092313824","2025-02-19 17:32"
"费萨尔烤肉","https://www.dianping.com/shop/l9KurYdASdT0BB81","庙后街176号（清真宏顺祥卤汁凉粉隔壁）","[西安]","13289273000","2025-02-19 17:31"
"宣南书店·日咖夜酒","https://www.dianping.com/shop/H4pYDKvqWXPbr7o6","牛街街道法源寺南横西街39号(烂缦胡同南口东侧)","[北京]","13910631238","2025-02-19 15:19"
"郑老师猪蹄·韩国料理","https://www.dianping.com/shop/H2VGbqxeSXss7sBk","春城路86号天安数码城御园小区14-12网点","[青岛]","18563957152","2025-02-19 12:59"
"七公拌饭","https://www.dianping.com/shop/l5z274nEaNFEcCj5","百子湾东里305号楼1层305","[北京]","13522075434","2025-02-18 23:55"
"七公拌饭","https://www.dianping.com/shop/H2TDgi5HtjlOeKdm","苹果园大街远洋春秋里购物中心B座负一层015号商铺（扶梯旁）","[北京]","13810666700","2025-02-18 23:54"
"莫问江湖酒馆","https://www.dianping.com/shop/k1wkVmzY5RyIwUpr","文艺北路84号","[西安]","13679240753","2025-02-18 21:21"
"洞庭楚湘·湖南菜","https://www.dianping.com/shop/l7aryUaizIgFz4iE","香山路75号（军科一号院3号楼一层03号）","[北京]","13031189668","2025-02-18 21:11"
"花颜舍汉服馆","https://www.dianping.com/shop/FzaEjAUbPWdUEuYu","大雁塔高歌酒店10楼1002室","[西安]","13170780576","2025-02-17 23:11"
"东方·文府","https://www.dianping.com/shop/l22Q9akM6NalJyDw","华远街15-2号置地星座D座负一层","[北京]","18618166811","2025-02-17 22:40"
"炒豆合作社","https://www.dianping.com/shop/G67RavRbwWqxbq1k","东四九条63号","[北京]","13141151720","2025-02-17 21:52"
"来福烤肉","https://www.dianping.com/shop/G4RGG20ZFFZXaF9A","翠华路与雁南三路交叉口","[西安]","13720737081","2025-02-17 21:30"
"全州馆","https://www.dianping.com/shop/G9XZGYnCAHz04GVB","电子城高新区唐延南路锦业二路十字路口逸翠尚府北区7栋","[西安]","13002938139","2025-02-17 13:43"
"云尚民族旅拍","https://www.dianping.com/shop/k6dVPg9X3dzcJGft","翔宇大道198号","[淮安]","15345211113","2025-02-16 23:43"
"龙吟山房","https://www.dianping.com/shop/k6dAEZk7tuQ3woTi","神凤路888号（青龙山庄内）","[南京]","52292877","2025-02-16 21:36"
"许士庙街黑娃烤肉","https://www.dianping.com/shop/k4szcOp2vd2XJehg","青年路街道许士庙街15号(十六层大楼对面)","[西安]","13384991215","2025-02-16 18:28"
"春发生饭店·非遗","https://www.dianping.com/shop/k1jagoe111QwTTR6","南院门25号","[西安]","87253694","2025-02-16 18:21"
"YY食堂西街私房菜","https://www.dianping.com/shop/l1sEOTtmUIyUV1gj","紫薇西街坊融侨馨苑西门旁","[西安]","88227260","2025-02-16 16:55"
"老郭涮肉","https://www.dianping.com/shop/H8g3AYFaHkWIpMZe","军警路景苑新区","[西安]","13072985997","2025-02-15 00:34"
"三桥老街米线肉夹馍","https://www.dianping.com/shop/G4bI6MmnyHj8a9ho","武警路西贤庄旁","[西安]","18092723949","2025-02-14 19:36"
"老坑记·香港经典粤菜馆","https://www.dianping.com/shop/l6tLI3Lh0joxFoqf","工体北路66号瑞士公寓底商115单元1层（港澳中心东门对面）","[北京]","65521878","2025-02-14 19:27"
"炆艺乳鸽·煲仔饭大排档","https://www.dianping.com/shop/H3ihe5o2fK52dghG","来广营西路2号院3号楼一层","[北京]","13621209240","2025-02-14 19:27"
"邕城香·老友鸡煲·广西菜","https://www.dianping.com/shop/G9ed57Oc1sJ5inQv","广渠路168-1号(地铁7号线大郊亭站C口东150米)（老友鸡煲餐厅）","[北京]","17276445357","2025-02-14 19:27"
"武空涮肉","https://www.dianping.com/shop/l1g7vPiaYK18wwwa","创汇路蓝博公寓C区南门","[西安]","88879696","2025-02-11 19:25"
"鳳记·鸡煲","https://www.dianping.com/shop/iHGG4oSf7zm1wJw4","建国门外大街乙24号","[北京]","65156088","2025-02-08 21:10"
"虾佬圣汤","https://www.dianping.com/shop/l81nkgd4vRB65Imf","雁塔南路曲江银泰城A馆1楼","[西安]","87811777","2025-02-08 16:11"
"清水园·草坪婚礼·宴会厅·园林酒店","https://www.dianping.com/shop/G4gMCEf32neYCkjL","尚稷路西段","[西安]","86183333","2025-02-06 22:03"
"PATISSERIE HiTI 溪地甜品","https://www.dianping.com/shop/H1D9VrN0qfRBBTTc","维扬路642号（扬州天下销售中心旁北侧）","[扬州]","18052566361","2025-02-05 15:09"
"T-FOUR","https://www.dianping.com/shop/H1NtC0Y4cPn4MBUZ","建国门外大街乙12号汇京双子座大厦中庭1层","[北京]","13683225982","2025-02-05 15:08"
"FERMENTER发面儿","https://www.dianping.com/shop/k1dZtrg6u5aqj22m","民洁路叁伍壹壹文创园区4号商铺（傣家楼对面）","[西安]","18149373122","2025-02-05 15:04"
"UGLY BREAD","https://www.dianping.com/shop/k768zSjP0rUwo1N1","雁展路250号万象城B207号","[西安]","18149395727","2025-02-05 14:58"
"L'ESSENCE来松弛 法式小酒馆","https://www.dianping.com/shop/k2FPsnCgyvZqCGZm","南京路咸安坊3号","[武汉]","17762401137","2025-02-05 13:31"
"阿西娅·西北妈妈拿手菜·清真","https://www.dianping.com/shop/H1fpPmCr2QZc1aMl","庆阳路2号华润兰州万象城8楼L805","[兰州]","8350288","2025-02-01 18:55"
"升记·猪杂粥觅味馆","https://www.dianping.com/shop/G1y7IvAMFdWjgdec","夏家什字17号","[西安]","15999599797","2025-01-25 13:34"
"师傅说·湘菜馆","https://www.dianping.com/shop/jCaao1UMc6nLAEHY","广渠路66号院4号楼北侧底商(双井站G口400米)","[北京]","13260316009","2025-01-24 17:11"
"鬼楼烧鸟","https://www.dianping.com/shop/G2KDfpMbaAnNFOFX","潘家园街道饮马井44号2楼（方庄地铁站东南290米）","[北京]","13717732014","2025-01-24 17:09"
"香猪坊·炸猪排","https://www.dianping.com/shop/H6J9sGrD6eOY2hhm","望京街道望京西园四区北门小区外面底商402号楼二层（麦当劳链家右侧二十米处二层入口二楼）","[北京]","15830818676","2025-01-24 14:57"
"无名驴肉","https://www.dianping.com/shop/H1UwTrRcHiEIgmbN","解放大路与岳阳街交汇处向北150米路东","[长春]","18686656036","2025-01-23 19:21"
"柴火地锅鸡","https://www.dianping.com/shop/l1Zz1WNvoZzRqZTX","平泉路983号","[长春]","88688345","2025-01-23 19:21"
"老张烧烤","https://www.dianping.com/shop/kaoz3vT1vjFMiDxT","人民大街257号","[长春]","18686496123","2025-01-23 19:19"
"好运来酒楼莆田饭店","https://www.dianping.com/shop/l1oPI0WG4j7MVTvM","青岛路132号(胜利公园地铁站B1口步行220米)","[长春]","13578996782","2025-01-23 19:19"
"鑫源羊汤馆","https://www.dianping.com/shop/l2hwFZkUdvv7NYLa","清源小区11栋","[吉林]","13844605688","2025-01-23 19:17"
"鱼摆摆小四川水煮鱼","https://www.dianping.com/shop/l5hpfdR5deoBAdHR","永昌路458号","[长春]","18502498523","2025-01-23 19:17"
"老天赐餐厅","https://www.dianping.com/shop/l13ZOXyA7UIQvidk","民康路430号","[九台区]","15164325678","2025-01-23 19:16"
"阿斯旺清真大饭店","https://www.dianping.com/shop/G7n9apl1QdA1Rvsm","长通街道长通路548号(近新天地购物公园)","[长春]","88754188","2025-01-23 19:15"
"米粒儿餐馆","https://www.dianping.com/shop/H2ddb8lqBpk7jZjI","杨柳大街43街区806栋1门1-1室","[长春]","15044091811","2025-01-23 19:15"
"云山茶餐厅","https://www.dianping.com/shop/k7ooTDBNLUBlHork","岭南路36号广东大厦1楼","[北京]","60686685","2025-01-22 09:59"
"山尚·小龙虾","https://www.dianping.com/shop/k2w9ZXyTN56bNB5L","阜成门内北街10号","[北京]","13269803003","2025-01-21 20:49"
"法门寺擀面皮（原汉城路毛线市场凉皮老5号）","https://www.dianping.com/shop/k7arqfYocCpCeiYE","土门街道汉城南路23号","[西安]","13891950517","2025-01-21 20:38"
"那时飨自贡爆炒菜","https://www.dianping.com/shop/j3E5UfmkS72eaE06","经济技术开发区凤城六路东段389号银池丽舍云端2幢1单元10112室","[西安]","18629300603","2025-01-21 20:38"
"双酱饼皇土豆片夹馍","https://www.dianping.com/shop/GahHcSbO6vf6VSHq","长安中路169号众邦投资大厦三楼小吃城门口","[西安]","13152260006","2025-01-21 20:36"
"哈桑食府","https://www.dianping.com/shop/k7Q2kFn4V0pneJe7","吴家园西街38-46号","[兰州]","17793146500","2025-01-21 19:24"
"伊祥小炒","https://www.dianping.com/shop/C8ecl339QS4QqSmf","武都路62号(宏丰大厦西侧50米)","[兰州]","13893326333","2025-01-21 19:24"
"老于家烤羊肉","https://www.dianping.com/shop/k9BcnP08YUUSgPqN","五一山西路恒大绿洲2号院3栋111商铺","[兰州]","13919862405","2025-01-21 19:24"
"老吾麦勒特色辣子炒面","https://www.dianping.com/shop/l8SlDvWKQX8Hmdvk","靖远路与九州大道交叉口西60米","[兰州]","13919233415","2025-01-21 19:23"
"米娜餐饮","https://www.dianping.com/shop/laV5YiMSzyfPCGza","庆阳路416号咪娜私厨","[兰州]","18919188318","2025-01-21 19:23"
"重庆炉友烧菜碳火锅西站店","https://www.dianping.com/shop/H8Ne1n61YwQoVrOt","任家庄街15附21","[兰州]","13659478481","2025-01-21 19:23"
"川妹子猪脚饭","https://www.dianping.com/shop/G1Dxkl769Vg0MvS8","安宁西路6号知行学院门口","[兰州]","13119422871","2025-01-21 19:22"
"欣盛饭庄","https://www.dianping.com/shop/G9EknxUbn3F0BIXM","天水南路70号(兰州火车站地铁站C口步行280米)","[兰州]","18993181299","2025-01-21 19:22"
"谷雨川香","https://www.dianping.com/shop/l879vhPfGFR5fLtX","曹家巷20号附3商铺","[兰州]","18919038388","2025-01-21 19:21"
"小罗铁板烧","https://www.dianping.com/shop/l99HdZuR4yUdjZeR","贡元巷72号（众友健康城西侧巷内50米）","[兰州]","13919194631","2025-01-21 19:21"
"家常风味馆","https://www.dianping.com/shop/H9ZeYh59YwrswfYK","通泰街金汇小区四栋前面中国电信右边","[长沙]","15074957839","2025-01-21 19:19"
"围湘记砂锅湘菜","https://www.dianping.com/shop/l6jIIGGlE3o603WY","书院路261号颐美沁园","[长沙]","84764198","2025-01-21 19:19"
"搭伙记干蒸排骨","https://www.dianping.com/shop/GamMD3nM8pXegiKO","香樟路与圭塘路","[长沙]","19896224933","2025-01-21 19:18"
"砣伢子家菜馆","https://www.dianping.com/shop/G30Te0ymrgrGv9RR","向东南路107-2号","[长沙]","13080545528","2025-01-21 19:18"
"BAMBINO","https://www.dianping.com/shop/Ga4ZikW3Edb9z6fZ","陕西北路600号（1250-4）","[上海]","13166296689","2025-01-21 15:44"
"Les étoiles星棠","https://www.dianping.com/shop/EHlR325EKYGw3Kc7","柏树林街道东八道巷23号A0","[西安]","18202968052","2025-01-21 13:30"
"好好餐酒馆","https://www.dianping.com/shop/H6GLdD1C383rKx2Z","芳草街街道芳华街24附20号（芳草街地铁站D口步行470米）","[成都]","19141388590","2025-01-21 11:41"
"赣院·江西庭院餐厅","https://www.dianping.com/shop/k3ipuzyxR0c2PAGZ","建国路78号（大望路SKPS购物中心向东300米）","[北京]","85892828","2025-01-21 10:30"
"金狮麟·新豫菜","https://www.dianping.com/shop/FNGxSCGYuE3DlhGj","学清路甲38号金码大酒店A座二层（六道口地铁站B口出,面对中国建设银行右边20米是正门,星巴克楼上）","[北京]","82889019","2025-01-21 10:29"
"金狮麟·新豫菜","https://www.dianping.com/shop/H2WRDzgnCojWAHG3","西五环杏石路100号（近加油站-适合各种宴请/家宴/公司团建/寿宴/免费布置生日宴）","[北京]","62596889","2025-01-21 10:29"
"然庭广东客家菜","https://www.dianping.com/shop/H1oAwFrRmtg606Gb","北辰东路8号院北辰汇园酒店公寓p座首层","[北京]","13522023730","2025-01-21 10:28"
"潮上潮","https://www.dianping.com/shop/G52Mago0z7jXJMGt","金和东路20号正大中心北塔四层","[北京]","85962666","2025-01-21 10:27"
"潮上潮","https://www.dianping.com/shop/G4yrcxlFfhRLOMw9","英蓝大厦B层","[北京]","66091266","2025-01-21 10:27"
"许家菜","https://www.dianping.com/shop/H8PPYBTesPCXq51M","北苑路98号院1号楼DT51商场_7层A7008室","[北京]","64919355","2025-01-21 10:26"
"杏花堂晋商私房菜","https://www.dianping.com/shop/ieWF8o855eYs41SQ","北苑路98号院一号楼,DT51商场内7层A7002、A7M02","[北京]","18600831773","2025-01-21 10:25"
"Silence Is Gold Coffee House 沉默是金咖啡馆","https://www.dianping.com/shop/H5IC2kM6gkKFdyxR","第四十三中学对面东四路与尚爱路交叉口","[西安]","13759977014","2025-01-21 00:24"
"和平西·coffee","https://www.dianping.com/shop/H9OuP9rHXXBu8Xet","下马陵4号","[西安]","13149246617","2025-01-21 00:24"
"DAWN COFFEE","https://www.dianping.com/shop/izmZk5CHq5wxqFw3","雁塔西路大唐通易坊7号2室","[西安]","15389063742","2025-01-21 00:24"
"咖啡东市","https://www.dianping.com/shop/l3B98XCtkDz84zH6","咸宁西路19号（质检中心大厦对面子墨琴行内）","[西安]","13910611860","2025-01-21 00:23"
"池恩手作糖水铺","https://www.dianping.com/shop/k7YQpwTYU1kdFN0W","大车家巷一号楼南单元一层北套","[西安]","18292860380","2025-01-21 00:23"
"O'eat Viaggio","https://www.dianping.com/shop/G9KZLM7iE0CBq2MM","雁展路250号西安万象城3号楼独栋L282L283（西安万象城2号门对面2楼）","[西安]","81215181","2025-01-21 00:23"
"福瓶Foolie Bottle","https://www.dianping.com/shop/k34dX0TqkZCUVwoS","老城根Gpark负一楼","[西安]","15349267257","2025-01-21 00:23"
"鐵老十","https://www.dianping.com/shop/EtGvrlxkNais8FzY","青年路街道大学习巷85号(大学习巷清真寺对面过马路)","[西安]","87219193","2025-01-21 00:22"
"肆意兄弟·拾穗砂锅居·旗舰店","https://www.dianping.com/shop/G8aOsN1JgvRnAO2v","雁南一路曲江六号二期16号楼10101商铺（南门东侧150米）","[西安]","13629295095","2025-01-21 00:22"
"老院子","https://www.dianping.com/shop/k2bLoagG0lRYlMXe","纺织城鹿塬街33号院内一排一号","[西安]","13571931289","2025-01-21 00:22"
"乌磊面","https://www.dianping.com/shop/G8kDCMgbtBAPUEqP","东梆子市街40号","[西安]","18049258180","2025-01-21 00:21"
