名称,J_shopt href,地址,city,经纬度,tel,time,北京树村丽景苑距离,北京树村丽景苑时间,北京海淀区万家灯火大厦距离,北京海淀区万家灯火大厦时间,北京海淀区上地5号咖啡厅距离,北京海淀区上地5号咖啡厅时间
曲廊院,https://www.dianping.com/shop/H2R0vlF69ryIjaax,东四十一条25号,[北京],"116.424455,39.934478",84038229,2019/9/30 16:37,19.90 km,44 min,22.37 km,87 min,18.79 km,65 min
和木The Home·私厨,https://www.dianping.com/shop/H85eENvx7Md5n5zw,钟楼湾胡同钟鼓楼广场旁,[北京],"116.395885,39.941596",18201699951,2019/9/30 16:34,17.21 km,34 min,19.68 km,68 min,16.10 km,51 min
山姆会员商店,https://www.dianping.com/shop/H9AgMyhowfiV2mst,安平街5号院2号楼1-2号,[北京],"116.295064,39.834548",58251066,2019/9/30 15:49,26.80 km,37 min,29.50 km,85 min,27.43 km,67 min
聚德楼饭庄,https://www.dianping.com/shop/k1cKqNxd7iicyX2H,东三环南路乙52号顺迈金钻国际商务中心南侧底商（宝岛眼镜旁）,[北京],"116.462228,39.887279",67770633,2019/9/29 22:53,28.62 km,59 min,31.09 km,110 min,27.52 km,93 min
北京金融街丽思卡尔顿酒店·意味轩 Cepe,https://www.dianping.com/shop/k1dROlORP61HU25v,金城坊东街1号金融街丽思卡尔顿酒店一层,[北京],"116.363149,39.915295",66296996,2019/9/29 18:53,20.33 km,36 min,22.11 km,80 min,16.71 km,62 min
王府井文华东方酒店·MO Bar,https://www.dianping.com/shop/l5QEsFi3hE77xiRk,王府井大街269号北京王府井文华东方酒店五层,[北京],"116.410063,39.912598",85098850,2019/9/29 18:36,20.77 km,46 min,23.24 km,89 min,19.66 km,69 min
荒芜与荆棘古着俱乐部,https://www.dianping.com/shop/G8oxFtRXsx6lyKL9,辛安里胡同8号2楼,[北京],"116.397433,39.938528",18601126023,2019/9/28 1:58,17.61 km,37 min,20.09 km,74 min,16.51 km,57 min
山雀PARUS·和牛餐厅,https://www.dianping.com/shop/k4RKPOdB2hB6k4UN,酒仙桥路798艺术区西街02号拾萬空间,[北京],"116.493690,39.985270",18515884798,2019/9/28 0:16,22.11 km,48 min,25.26 km,104 min,21.64 km,83 min
绿叶子,https://www.dianping.com/shop/l2E5MY5FJGpNj2mI,幸福一村甲5号联宝公寓1楼,[北京],"116.445294,39.936266",64177970,2019/9/22 3:40,27.78 km,44 min,25.32 km,85 min,21.75 km,67 min
都士牧人风干牛肉干,https://www.dianping.com/shop/k8rvm2lL0f3TEYS0,望京街9号商业楼01层104,[北京],"116.349285,40.088965",59203235,2019/9/22 3:31,11.94 km,31 min,11.21 km,41 min,12.31 km,40 min
白纸坊美式炸鸡,https://www.dianping.com/shop/lafuMM4APjTLSogJ,白纸坊街道白纸坊西街1号(东侧平房),[北京],"116.362358,39.878299",63553988,2019/9/19 22:17,24.56 km,43 min,25.84 km,91 min,20.71 km,74 min
三泉冷面,https://www.dianping.com/shop/j6TKqCR2d4cQZ1wk,阜通西大街望京东园一区120号新荟城4层,[北京],"116.480122,40.001123",16710080997,2019/9/19 22:15,19.48 km,40 min,21.48 km,80 min,17.87 km,61 min
阿公阿嬷酒菜处·台湾菜,https://www.dianping.com/shop/G67rMnm9RefNXxz5,将台路甲2号金尚丽SHANG底商101室,[北京],"116.481253,39.977328",84330021,2019/9/19 22:13,24.56 km,42 min,25.30 km,99 min,21.69 km,79 min
全牛匠·乐山跷脚牛肉,https://www.dianping.com/shop/G1oHdGYALme8dRmh,阜安西路合生·麒麟社11号楼1层108室,[北京],"116.477519,39.996732",13126992460,2019/9/19 14:40,20.16 km,42 min,22.16 km,83 min,18.55 km,66 min
TINY,https://www.dianping.com/shop/G5edhF9r5Opq5nul,新东路新源里西19号格纳斯大厦底商103号,[北京],"116.449263,39.949224",13466658361,2019/9/19 14:38,26.18 km,39 min,23.72 km,78 min,20.15 km,61 min
绿叶子超市,https://www.dianping.com/shop/l7dG8BvFmKw5wvi9,盈科中心B1,[北京],"116.458959,39.933001",65390660,2019/9/19 13:12,23.70 km,46 min,26.17 km,96 min,22.60 km,76 min
稻谷DULTON,https://www.dianping.com/shop/k29zNpdvXqQHyhwk,酒仙桥街道北京798艺术区B区B01楼（797路与707街交汇处）,[北京],"116.493493,39.986224",59784828,2019/9/18 14:14,22.00 km,47 min,25.15 km,102 min,21.54 km,82 min
五进制 Coffee Shop,https://www.dianping.com/shop/k5gQhE0oLVUE0ELs,后海南沿一号,[北京],"116.386374,39.940288",13701241930,2019/9/17 20:21,17.75 km,35 min,20.22 km,69 min,16.64 km,50 min
METAL HANDS,https://www.dianping.com/shop/G9WdH0eiyg2pH6dq,五道营胡同61号、65号（近安定门）,[北京],"116.407806,39.949892",15510533895,2019/9/17 20:21,17.85 km,34 min,20.32 km,74 min,16.74 km,50 min
小街1号,https://www.dianping.com/shop/G7HH3fsibcSSQEFZ,三里屯北小街一号北京外交人员语言文化中心对面,[北京],"116.452596,39.943087",84540064,2019/9/17 20:21,22.88 km,41 min,25.35 km,84 min,21.78 km,67 min
Nina,https://www.dianping.com/shop/G61Qh9g4cfrEj7lK,北锣鼓巷66号,[北京],"116.402712,39.943888",17611016725,2019/9/17 20:20,17.53 km,35 min,20.00 km,68 min,16.42 km,52 min
飛鳥製茶,https://www.dianping.com/shop/G4DSxsjn4XiqJEX3,三里屯路33号3·3大厦B1-006,[北京],"116.454506,39.938881",18518406633,2019/9/17 20:17,23.02 km,42 min,25.50 km,86 min,21.92 km,68 min
麦客天成德国面包房,https://www.dianping.com/shop/la2t45D2CsuM8Ey3,崔各庄地区来广营东路8-1号(近京西国际学校),[北京],"116.513294,40.023818",13011000501,2019/9/17 9:05,24.30 km,49 min,26.30 km,94 min,22.69 km,76 min
北27號·廿七禾尚,https://www.dianping.com/shop/G9D2P4hH2jlysaAm,三里屯北街81号1层北侧,[北京],"116.455149,39.936210",13091385027,2019/9/17 8:40,23.57 km,45 min,26.04 km,93 min,22.46 km,73 min
秋栗香,https://www.dianping.com/shop/k1iWM7eT7JYiRfi1,地安门西大街2号-1号,[北京],"116.395824,39.933198",64016838,2019/9/16 23:07,17.84 km,34 min,20.32 km,73 min,16.74 km,53 min
奶酪魏,https://www.dianping.com/shop/l3hLA6JNkgljWLPf,广安门内大街202号107室,[北京],"116.362312,39.888902",63522402,2019/9/16 23:05,23.59 km,44 min,25.95 km,86 min,20.82 km,71 min
清真·伊宝荷叶甑糕,https://www.dianping.com/shop/jvdJ7gcKZvFHV17E,牛街5号,[北京],"116.363297,39.887108",13910907132,2019/9/16 23:04,23.90 km,44 min,24.74 km,87 min,19.62 km,70 min
oh! by FINE cafe&canteen,https://www.dianping.com/shop/G7WHSOdA9pBD4h79,地安门外大街16号,[北京],"116.396126,39.939844",13146932977,2019/9/16 20:43,17.73 km,37 min,20.20 km,76 min,16.63 km,57 min
新荣记,https://www.dianping.com/shop/l8lgn63PZm7sWEjw,金融大街11号(北京国际金融中心)B1楼,[北京],"116.357892,39.919290",66180567,2019/9/16 0:56,18.86 km,35 min,21.09 km,75 min,15.97 km,60 min
老胡灌饼,https://www.dianping.com/shop/k8uUmdItQmn2p0Fj,安翔路音乐学院南门东200米路北,[北京],,13121110565,2019/9/16 0:33,15.49 km,25 min,13.68 km,57 min,10.07 km,36 min
永顺炸鸡店,https://www.dianping.com/shop/G2y6wYiCEwOO5Cvo,十里堡北区18号院1号楼A1-10,[北京],"116.503821,39.929414",13582305091,2019/9/16 0:09,29.52 km,61 min,30.27 km,113 min,26.65 km,95 min
左家庄香盟炸鸡,https://www.dianping.com/shop/E4DzxJjmklGQz0mE,左家庄前街1号,[北京],"116.443906,39.953490",13161550078,2019/9/16 0:08,25.90 km,38 min,23.45 km,76 min,19.87 km,59 min
大益烤鸡,https://www.dianping.com/shop/k1AqW5GO9qVWKhdx,牛街春风小区圆意轩餐厅内(春风小区5号楼对面甲一号),[北京],"116.366222,39.884750",13001062328,2019/9/15 23:58,24.57 km,44 min,25.62 km,89 min,20.50 km,73 min
凯宾美食廊Kempi Deli·凯宾斯基饭店,https://www.dianping.com/shop/H4Un4jnZCo5RjV2A,亮马桥路50号北京凯宾斯基饭店一层,[北京],"116.463771,39.949723",64104227,2019/9/15 23:49,21.25 km,38 min,23.72 km,80 min,20.14 km,63 min
席上喳喳,https://www.dianping.com/shop/k4inO4J2okVfiFwJ,西兴隆街108号,[北京],"116.407626,39.897305",67022347,2019/9/15 13:52,1916.77 km,1236 min,1922.86 km,1303 min,1917.40 km,1284 min
意块披萨PIZZA SAPORITA,https://www.dianping.com/shop/G4lWMYeVPzlktPpH,十字坡街8号 铂晶豪庭1层112-115室,[北京],"116.439369,39.938719",64130991,2019/9/14 17:34,21.25 km,39 min,23.72 km,91 min,20.15 km,60 min
Bob’s select酒,https://www.dianping.com/shop/l8xZXEikHFoacXdV,新东路8号院3号楼一层1-008,[北京],"116.450940,39.938998",13811886146,2019/9/13 18:22,23.43 km,45 min,25.90 km,89 min,22.32 km,70 min
三五堂·新国贸饭店·自助餐,https://www.dianping.com/shop/l6z4wToev77cvsIH,建国门外大街新国贸饭店2层,[北京],"116.460167,39.913155",86471035,2019/9/13 14:41,25.48 km,54 min,27.96 km,102 min,24.38 km,83 min
老四烧饼铺,https://www.dianping.com/shop/k94UeXUwtIdyS4ZQ,西三环丽源路56号院(渔公渔婆北侧胡同内),[北京],"116.315128,39.873986",13522467187,2019/9/12 21:59,26.27 km,39 min,28.97 km,86 min,26.90 km,69 min
第六季自助餐厅,https://www.dianping.com/shop/H9VWkEfBpgMcCypQ,甜水园街甜水园北里16号楼一层1-11号,[北京],"116.479210,39.928714",65015827,2019/9/12 21:54,30.58 km,55 min,31.32 km,106 min,27.71 km,92 min
宣南居,https://www.dianping.com/shop/k8oJwmjGI7oeB6ED,太平桥路华源四里一号楼,[北京],"116.320138,39.882112",63380833,2019/9/12 21:51,20.38 km,38 min,23.08 km,85 min,21.01 km,66 min
助平,https://www.dianping.com/shop/H9pTV2C3Z6CvdROR,麦子店街道天泽路华远九都汇北门地下一层,[北京],"116.465793,39.956846",13581536793,2019/9/12 18:44,25.45 km,41 min,26.20 km,96 min,22.59 km,77 min
松子料理,https://www.dianping.com/shop/G9jRd8WdwmX0kfjK,阜安西路合生·麒麟社11号楼2层,[北京],"116.477583,39.996859",57389962,2019/9/12 12:10,19.98 km,41 min,21.98 km,82 min,18.37 km,64 min
This is C5cafe,https://www.dianping.com/shop/k3aREbX0xNAPx6DB,三里屯街道三里屯西五街5号院F座,[北京],"116.453886,39.943221",13720018013,2019/9/12 11:49,22.86 km,41 min,25.34 km,85 min,21.76 km,66 min
梧桐咖啡Phoenix Café,https://www.dianping.com/shop/Ha6FPJSpFwTXhljT,五道营胡同63号（雍和宫地铁站E西北口步行340米）,[北京],"116.417359,39.947978",18601208175,2019/9/12 11:48,17.84 km,34 min,20.31 km,74 min,16.74 km,50 min
昌顺马记小吃店,https://www.dianping.com/shop/k4qvY1rycZFBJaD5,龙水路昌盛园2区临街商铺,[北京],"116.257286,40.210689",18511665587,2019/9/10 20:41,26.91 km,40 min,24.63 km,42 min,27.28 km,49 min
第六季自助餐厅,https://www.dianping.com/shop/Gal9XcTwxoOi24CH,东安门大街55号王府世纪一层105-106号（王府世纪西北侧）,[北京],"116.407565,39.915887",65241488,2019/9/10 20:37,20.34 km,44 min,22.81 km,89 min,19.23 km,68 min
布乐奶酪坊,https://www.dianping.com/shop/G4rFM0VkrHKjZSzZ,霍营街道新都东路SOCO公社瑞旗家园30号楼底商113(近地铁在霍营站G4出口),[北京],"116.362896,40.068901",81741861,2019/9/10 20:34,8.58 km,29 min,7.91 km,42 min,8.33 km,39 min
九月上DE PLUS COFFEE,https://www.dianping.com/shop/G82SSEufXxduEwEW,悠乐汇写字楼D座商业3层357（外部观光电梯）,[北京],,64796551,2019/9/10 14:55,22.88 km,48 min,24.88 km,91 min,21.27 km,71 min
酒肴一瓢·活贝料理·日本料理,https://www.dianping.com/shop/k9jwWxQ1WMU3SzVa,霄云路15号霄云美食街后街24门,[北京],"116.464336,39.960494",13718351965,2019/9/10 13:23,24.98 km,40 min,25.73 km,95 min,22.11 km,76 min
牛街清真食品超市,https://www.dianping.com/shop/G5x3cRDgh2E4xMVa,牛街5号,[北京],"116.363297,39.887108",63556687,2019/9/8 22:52,23.90 km,45 min,24.74 km,87 min,19.62 km,71 min
清真·白记年糕,https://www.dianping.com/shop/k7ITJDZIdmFhgkFn,牛街街道牛街5号牛街清真超市1楼(近输入胡同),[北京],"116.364788,39.886484",13801383675,2019/9/8 22:45,23.88 km,44 min,24.73 km,87 min,19.60 km,71 min
黑窑厂糖油饼羊蝎子,https://www.dianping.com/shop/l4dFausNc4mBiw6t,黑窑厂街四平园3号楼9单元一层,[北京],"116.381528,39.881406",13051841384,2019/9/8 22:43,28.20 km,47 min,26.01 km,103 min,22.43 km,77 min
田府聚源脆皮烤鸭,https://www.dianping.com/shop/l6rjJ5OBlOzZMpkK,酒仙桥佳美公寓（酒仙桥南路南）,[北京],"116.533359,39.841276",15901377738,2019/9/8 22:11,26.23 km,50 min,26.97 km,109 min,23.36 km,88 min
老地方麻辣烫,https://www.dianping.com/shop/G281oEUQA0mhR5fX,康化路景苑公寓北侧约70米,[北京],"116.532559,39.842554",13439729099,2019/9/8 21:36,41.56 km,75 min,43.57 km,136 min,39.95 km,112 min
前门张记涮肉店,https://www.dianping.com/shop/laSGIpCWLcISMKpw,前门煤市街95号,[北京],"116.398353,39.900558",15910629591,2019/9/8 21:22,25.52 km,46 min,24.74 km,94 min,21.45 km,77 min
贰重天冰煮羊自助火锅,https://www.dianping.com/shop/G8qXJChrh88D9p0V,"驹子房路朝新嘉园东里五区18号楼（杂堆儿私房牛杂煲楼上,于记焖锅旁边）",[北京],"116.557456,39.952877",,2019/9/8 20:24,28.92 km,65 min,30.92 km,108 min,27.31 km,86 min
老徐烧烤涮肚,https://www.dianping.com/shop/k8n3fpSB9QbLsNd9,交道口南大街49号,[北京],"116.408464,39.937882",13520682198,2019/9/8 17:21,18.69 km,35 min,21.16 km,75 min,17.58 km,53 min
永盛斋小吃,https://www.dianping.com/shop/G8CMO59eoufOWCXU,骑河楼大街40号,[北京],"116.405079,39.919793",13681516914,2019/9/8 17:17,19.88 km,42 min,22.35 km,84 min,18.78 km,64 min
咂摸,https://www.dianping.com/shop/l9YCRrxVrD0XMAiR,南锣鼓巷106号院,[北京],"116.403230,39.935225",18335798592,2019/9/8 17:11,17.01 km,33 min,19.48 km,70 min,15.90 km,52 min
望京小腰,https://www.dianping.com/shop/EJK2aAof5IkkfHgf,广顺南大街悠乐汇A区A座610号楼1层110号,[北京],"116.477193,39.989280",15901329737,2019/9/7 21:36,23.00 km,48 min,25.00 km,91 min,21.39 km,72 min
聚宝源,https://www.dianping.com/shop/H308QCD1VKTRiYQv,广顺北大街36号,[北京],"116.468391,40.003422",84727198-11,2019/9/7 16:01,20.31 km,42 min,22.31 km,82 min,18.70 km,64 min
老北京柴氏,https://www.dianping.com/shop/H8B4POZ0sdm80fvy,工人体育场北路8号院三里屯SOHO3号商场B1层B1-328号（美食城对面）,[北京],"116.453369,39.932415",85900672,2019/9/7 15:09,23.22 km,45 min,25.70 km,105 min,22.12 km,76 min
虎兵卫鳗白烧总本店,https://www.dianping.com/shop/H382aIermcb9s9Wf,霄云路27号中国庆安大厦3层3101室,[北京],"116.464822,39.959417",84004948,2019/9/7 1:04,25.01 km,40 min,25.75 km,93 min,22.14 km,75 min
望京小腰老店,https://www.dianping.com/shop/k3c2YawZAReYYOGu,广顺北大街17号六佰本商业中心街北区2层A39号,[北京],"116.466700,40.010040",18612753696,2019/9/7 0:22,18.34 km,36 min,20.03 km,77 min,16.42 km,60 min
请晋·山西餐社,https://www.dianping.com/shop/G79X8nqcQp5KMmos,"麦子店街道朝阳公园路1号（21世纪饭店世纪剧院西侧,近蓝色港湾朝阳公园）",[北京],"116.482276,39.944093",13522605447,2019/9/7 0:09,28.28 km,55 min,29.02 km,107 min,25.41 km,89 min
聚恩园春饼宴,https://www.dianping.com/shop/i4JfJUnqGJkE2sCl,交道口街道沙井胡同11号(近炙热童年),[北京],"116.402205,39.937791",13910994363,2019/9/6 23:54,17.59 km,38 min,20.06 km,75 min,16.48 km,56 min
炙热童年,https://www.dianping.com/shop/l2sDaoknHi6ccPCh,南锣鼓巷沙井胡同11号,[北京],"116.402231,39.937825",64087045,2019/9/6 23:52,17.59 km,38 min,20.06 km,75 min,16.49 km,56 min
葫芦娃牛板筋火锅,https://www.dianping.com/shop/k5NG66Aj2poLbfy0,方砖厂胡同83号,[北京],"116.394169,39.938951",64457137,2019/9/6 23:52,16.86 km,35 min,19.33 km,68 min,15.76 km,50 min
四葉寿司,https://www.dianping.com/shop/k1J4UXJynI32jLQI,麦子店街39号富驿时尚酒店底商东侧四叶,[北京],"116.467037,39.948053",65867166,2019/9/2 21:02,22.15 km,41 min,24.62 km,86 min,21.05 km,66 min
常州宾馆餐厅,https://www.dianping.com/shop/H6bUGK7dW5livLQJ,吉市口路吉祥里113号,[北京],"116.437996,39.925926",65535588,2019/9/2 21:00,22.51 km,42 min,24.98 km,99 min,21.41 km,66 min
盛金楼海鲜,https://www.dianping.com/shop/l279ggWE4LxxYBBP,外交部南街8号楼京华豪园106店铺,[北京],"116.436962,39.917773",85622792,2019/9/2 20:59,23.46 km,44 min,25.93 km,104 min,22.36 km,76 min
芯点 Inner Sweets,https://www.dianping.com/shop/kaXXTcwmjlMAJld5,高碑店地区西店记忆路鲜花工场2号楼2110,[北京],"116.516807,39.902770",17812722273,2019/9/2 20:58,33.73 km,66 min,38.54 km,126 min,34.92 km,105 min
Pie Squared方派披萨,https://www.dianping.com/shop/kalZF32AHu0apDLO,来广营东路8号,[北京],"116.507220,40.023010",64382112,2019/9/2 20:56,23.81 km,48 min,25.82 km,93 min,22.20 km,75 min
Q MEX 库迈墨西哥餐吧,https://www.dianping.com/shop/H5B4OsRxDyVni3Oj,工人体育场北路工体北路4号院80号楼1层107室,[北京],"116.456999,39.931855",65853828,2019/9/2 20:55,23.37 km,45 min,25.84 km,94 min,22.26 km,74 min
嘉里大酒店·海天阁,https://www.dianping.com/shop/l8dMHTyfsrjOWwRM,光华路一号嘉里中心商场一层,[北京],"116.459630,39.914045",85652188,2019/9/2 20:54,26.11 km,54 min,28.58 km,104 min,25.00 km,86 min
傅记酱肉,https://www.dianping.com/shop/lao5lHobWPLWTSLh,西三环北路25号,[北京],"116.308268,39.950493",13146889427,2019/9/2 20:54,11.53 km,23 min,14.24 km,46 min,12.17 km,32 min
锦馨豆汁,https://www.dianping.com/shop/Gabrs3UzNxAQzHFh,天坛路天坛公园北门西侧（近天坛工美大楼）,[北京],"116.412586,39.888229",67018054,2019/9/2 20:53,27.54 km,57 min,26.09 km,101 min,28.17 km,91 min
祥云轩,https://www.dianping.com/shop/k5d6XiaMDnlvRx16,教子胡同法源寺西里5号楼,[北京],"116.368053,39.884469",13601000855,2019/9/2 20:52,24.70 km,44 min,25.76 km,90 min,20.63 km,74 min
基辅罗斯餐厅,https://www.dianping.com/shop/G8EZWa5nwjQvQCDt,普惠西街普惠南里13号,[北京],"116.305839,39.912346",68277309,2019/9/2 20:49,17.18 km,30 min,19.89 km,63 min,17.82 km,51 min
北京四季酒店·MIO,https://www.dianping.com/shop/H5CfTveZDODlyj5m,亮马桥路48号四季酒店三层（近亮马河畔）,[北京],"116.467802,39.948419",56958522,2019/9/2 20:47,22.05 km,41 min,24.52 km,85 min,20.95 km,65 min
BOTTEGA 意库,https://www.dianping.com/shop/l4cJV26jOetNpRL4,新东路新源里西20号金尚源大厦一层,[北京],"116.449664,39.948793",64109800,2019/9/2 20:43,26.25 km,39 min,23.79 km,77 min,20.22 km,60 min
皇宫烤鸭店,https://www.dianping.com/shop/H2DxfOE8Pg01nQNb,广安门内街道西便门西里3号楼(天宁寺桥下),[北京],"116.349006,39.897266",83113027,2019/9/2 20:42,22.19 km,39 min,23.51 km,80 min,18.38 km,65 min
云水姑娘·云南餐厅,https://www.dianping.com/shop/k4re29HrP1QAWIU9,酒仙桥路4号798艺术中心（七星西街一号）,[北京],"116.493648,39.983573",84568199,2019/9/2 19:59,23.13 km,50 min,26.28 km,104 min,22.67 km,84 min
品质伊骊,https://www.dianping.com/shop/G1mcJXJ5fPZb21pG,"万泉庄路城乡仓储超市北侧胡同内（近人民大学,19中学,城乡仓储超市,万柳华联购物中心,海淀妇幼保健院）",[北京],"116.858871,40.374390",82666630,2019/9/2 13:41,78.52 km,79 min,86.09 km,96 min,76.91 km,107 min
游 you house,https://www.dianping.com/shop/i2BOu9wIZa3UFOYM,五道营胡同24号,[北京],"116.414674,39.948338",,2019/9/2 9:06,18.02 km,35 min,20.49 km,75 min,16.91 km,52 min
然寿司,https://www.dianping.com/shop/lanzbyZnm2UhY7ll,侨福芳草地购物中心商场北门一层D座（近劳力士）,[北京],"116.448820,39.919595",85618688,2019/9/2 9:02,30.06 km,52 min,26.94 km,112 min,23.36 km,83 min
今后也请,https://www.dianping.com/shop/G1Q120rJOiYd6mBU,远安路望京东园7区1-7农业银行旁,[北京],"116.488933,39.998123",,2019/8/31 15:31,20.04 km,41 min,22.05 km,81 min,18.43 km,62 min
北京望京凯悦酒店-藏悦中餐厅,https://www.dianping.com/shop/H9boGxdywUsis15c,广顺南大街8号院利星行中心北京望京凯悦酒店内一层,[北京],"116.475889,39.990938",86301266,2019/8/31 15:29,22.69 km,47 min,24.70 km,89 min,21.08 km,69 min
小木屋米酒馆,https://www.dianping.com/shop/H7RZtdQFM75QVdzJ,南湖东园122楼2层S-15,[北京],"116.466895,40.002257",64773277,2019/8/31 15:26,19.15 km,39 min,20.86 km,80 min,17.25 km,63 min
磨逗·新派豆品小吃,https://www.dianping.com/shop/G9eM1UN8HcVZ6HZ1,广顺北大街16号院华彩商业中心2层盒马生鲜内磨逗,[北京],"116.349424,40.043662",18514203616,2019/8/30 20:14,19.12 km,38 min,21.13 km,78 min,17.51 km,60 min
